Three Broomsticks	623540438	Good atmosphere, better quality food	October 9, 2018	40	64	178	D51F0D7D7A2E5E6285C5D15BE4CA6D63	College Station, Texas
Three Broomsticks	623488739	Great food	October 9, 2018	50	19	189	CFDC66FD92B8AD12F28E7D8872E618DC	Lares, Puerto Rico
Three Broomsticks	622777916	Not great British food	October 6, 2018	30	18	141	137ACCD46D48ADE8E67BFDFC2DA2C041	Tampa, Florida
Three Broomsticks	619219709	Perfectly portrayed!	September 24, 2018	50	2	4	C22689F01CEFD239F7D285CC606E64E4	Surrey, Canada
Three Broomsticks	618322690	Not impressed	September 20, 2018	30	7	24	5A27E145D6A17BC69A80BA9837CC5A5D	
Three Broomsticks	617070709	Convenient, generous	September 16, 2018	40	32	60	0EA2E74CA8D6418BA45C78DF675EE6E9	Toronto, Canada
Three Broomsticks	615997918	Vegetarians rejoice!	September 12, 2018	50	4	16	E6202F81C52C2BAA8C625CBAA7A0366B	Saint Cloud, Florida
Three Broomsticks	615089543	Great service	September 9, 2018	50	28	104	19077F1692FBC320DC8F5F65523F0A63	
Three Broomsticks	614906462	Handled Peanut Allergy well	September 8, 2018	50	180	499	F95850D323C995DBDB82E6E2850FD2BC	Calgary, Canada
Three Broomsticks	614796303	Not the best	September 8, 2018	40	25	122	5F13A2187C1378256B346A2CCB029DB6	Aguadilla, Puerto Rico
Three Broomsticks	614159042	Lot of food	September 5, 2018	40	85	325	CB2D9B57B6051DB9260C5DFB4668DA48	San Jose, Costa Rica
Three Broomsticks	613829679	One of Our Must dos!	September 4, 2018	40	187	143	596CCA434EB07A3E6CF608CB6FBE6E02	Wyoming
Three Broomsticks	613508986	So tasty	September 3, 2018	50	53	50	AD87B32ADD255C44A477D9CA1179D64B	Canada
Three Broomsticks	612628476	Disappointed	August 31, 2018	20	33	73	19596266B37B418E1F8DC8B40D2113BC	Bradenton, Florida
Three Broomsticks	610685507	Great meal	August 26, 2018	50	1	4	1C4FE3FD731EE164C83FAC60CE05490D	
Three Broomsticks	610640089	Harry Potter 	August 26, 2018	40	36	79	584CF37D2BD6179F8112F9306B387673	Cambridge, United Kingdom
Three Broomsticks	609815902	This place is amazing compared to Leaky cauldron	August 24, 2018	50	117	133	0A9FDB0008C75BB105F4FA334CC26EBD	Swansea, United Kingdom
Three Broomsticks	608603584	Great atmosphere 	August 20, 2018	40	1	1	ED0238A2BB548A414CCD1602F82F26EF	Corby, United Kingdom
Three Broomsticks	607084800	Nice Theme Fair to Avg Park Food	August 16, 2018	30	112	229	5F1EEC8FF5B3B3F98DFE0EA64C6D5CA5	Englewood, Florida
Three Broomsticks	605087390	Ok food . Long wait	August 10, 2018	20	55	91	D947DA9955E4726CC4D6DF91B40655C6	Davie, Florida
Three Broomsticks	604918323	Underwelming	August 10, 2018	30	78	189	368795BA5F31553123C1CF1CA202B610	North Platte, Nebraska
Three Broomsticks	602541170	Second visit. 	August 3, 2018	50	41	137	FD8AA02447C1300956318AE8CB6624EE	
Three Broomsticks	601845391	A great experience for any Potterhead!	August 1, 2018	40	16	19	8BF5585D64AD4CF31F8346CEFA555E44	Norman, Oklahoma
Three Broomsticks	601816350	Another Great Spot For Harry Potter Fans	August 1, 2018	50	112	232	EA3186671F92BAF039CCA5D4E24931BC	Connecticut
Three Broomsticks	601815344	Soooooooooo delicious!	August 1, 2018	50	30	31	F1395E52C502FC3851CF8F97DC72DEF5	Shreveport, Louisiana
Three Broomsticks	600160861	Fun experience	July 27, 2018	40	14	15	8F3242ACEA6199014B65C7836588ECC1	Virginia Beach, VA
Three Broomsticks	599626912	Quick and decent, nothing more!	July 25, 2018	30	54	121	E93AF212E0DDED475F6BC62B36A1F9C7	Lyndhurst, New Jersey
Three Broomsticks	599395869	Lunch	July 24, 2018	40	27	65	7C6D47FA6E55FCB850D6EF63DFACD9AF	Blandon, Pa
Three Broomsticks	597891813	Overpriced for the portion size and quality	July 20, 2018	30	11	12	B277234D7F1F4883BC3F81EFD40328F1	
Three Broomsticks	597464383	Very Enjoyable 	July 18, 2018	50	23	56	29AED2C56FB5245E4B5ABDE7E6CB9BEC	El Paso, Texas
Three Broomsticks	597147159	A tasty dinner 	July 17, 2018	50	41	36	0D72654457FF3B320EA9BB1D256EF02F	Motherwell, United Kingdom
Three Broomsticks	596969100	Family get together 	July 17, 2018	10	15	58	8125EF76349F3EA4043EEF8E2AF4729A	Philly
Three Broomsticks	595990778	Overrated & Overpriced; food decent	July 13, 2018	30	0	2	22E94E4C8E7FAE8E87382AFD111B9420	Knoxville, Tennessee
Three Broomsticks	594542577	Good	July 9, 2018	40	28	92	FC9E9DF2B7029B36627E44E260DA4522	North Wales
Three Broomsticks	594470404	Decent British Cuisine	July 9, 2018	40	9	61	611124C72D3BECC8D51F99B90565C072	Corbin, Kentucky
Three Broomsticks	594412937	Are we in a theme park?	July 9, 2018	50	2	21	DB694BED9AD2822D0DEF74810D45FDF4	Springdale, Arkansas
Three Broomsticks	593576176	"This would be my ""go to"" restaurant at the park."	July 6, 2018	50	15	11	9D5BFB06F7E2461AA6DFC04AF26EF05F	Arlington
Three Broomsticks	593144712	Like walking into the movie	July 4, 2018	40	12	40	9013DCA3C672666F25321C2C5FC808AC	Waveland, Mississippi
Three Broomsticks	592290632	Great Feast	July 1, 2018	40	54	192	1BAA61B53BEF51ADC788D81B13A547B1	Mechanicsville, Virginia
Three Broomsticks	592278777	Good food, service not bad	July 1, 2018	40	4	22	A7DDBAD2D1413C945BEE8F6AF88C4413	
Three Broomsticks	592258063	Meat Eaters will Love the big platter at lunch	July 1, 2018	40	6	10	6A2D295B790D7FEDFF99EBC8C9F7C3EB	Washington
Three Broomsticks	592017254	Great environment. Food was a bit heavy.	June 30, 2018	40	29	52	6BA5A6E7C9D1C4E60861B4E1960648C9	Potsdam, New York, United States
Three Broomsticks	591991971	Best Meal in Orlando - Try the Fish!	June 30, 2018	50	16	63	5F6795FD962B7234612C7E0F5FEB4129	London, Kentucky
Three Broomsticks	591932973	Food Straight from the Story	June 30, 2018	40	18	57	C69A6DD8703BDEE31CF8E8748B8E737F	
Three Broomsticks	590938977	It's like being in the movies!	June 26, 2018	50	38	54	11F9741B64DB1793C1A8A4A0216C88B5	Brentwood, Missouri
Three Broomsticks	590603582	Added to Overall Harry Potter Experience	June 25, 2018	40	99	88	78EA44DC12F78196E9F3BA8DD3F7D549	Youngstown
Three Broomsticks	590589860	Fun But a one time stop for our family	June 25, 2018	30	15	42	8257A072429B3AB4D3385CC8BE808688	Rossford, Ohio
Three Broomsticks	589921520	Pretty good chicken and ribs	June 23, 2018	30	190	645	9C55190B12B3E4E8623DF86B3A55AA5B	Clinton, New Jersey
Three Broomsticks	589046199	Fun to see	June 19, 2018	30	5	15	7BD040110E9BB2014EDA5E03656248C3	Rockwood, Tennessee
Three Broomsticks	588369187	Decent food but Expensive	June 18, 2018	40	31	64	9DBEED90B18F65CBB1FCAC751BD753D2	London
Three Broomsticks	588117538	Good food. 	June 17, 2018	30	18	30	5EE5C6079070E32B6975CDCF3CF1B872	Isle of Wight, United Kingdom
Three Broomsticks	588010108	A Feast for the Soul!	June 17, 2018	50	18	53	9649F8CFA44D5BAE9EFDD755EB0DC530	Hamden, CT
Three Broomsticks	587509532	Good British pub food	June 14, 2018	40	47	292	1278F4E58FF9D2E52B0E048A0F85C864	Alexandria, Virginia
Three Broomsticks	586728366	Universal	June 11, 2018	50	4	11	BF9138A594139B5262589628A9FD4834	Milwaukee, Wisconsin
Three Broomsticks	586673027	Favorite Potter-Restaurant	June 11, 2018	50	16	28	6366126AD32A253FA40C819100FE43B2	Norristown, Pennsylvania
Three Broomsticks	585965339	Fun Potteresque lunch!	June 8, 2018	40	68	161	C47EC8678C016CA06F1FE467EDEF168A	Clover, South Carolina
Three Broomsticks	585605465	I'm now hooked on Peach Ice Tea!	June 6, 2018	50	43	28	291E40E6A3BA9D5BA97D8D189BAEF66B	Parkhill, Canada
Three Broomsticks	585287380	The atmosphere was worth the visit	June 5, 2018	40	65	153	3943430AF1C44EB6EF4F5165DF379FC3	Alabama, USA
Three Broomsticks	584761317	Great Potter Experience	June 3, 2018	40	8	14	C8B4443E97173A1E40464C951C0D9C6A	
Three Broomsticks	584755494	Quaint	June 3, 2018	30	21	32	14DEE6EC65ACC31F88C490C27EC84669	Milledgeville
Three Broomsticks	584199741	Quick and delicious 	May 31, 2018	50	8	19	102939BF1612657DCC7339FB68B9D1EE	
Three Broomsticks	583370906	Excellent food and great atmosphere	May 28, 2018	50	52	82	8B220746E58247D663E13ADCCCF96674	Ottawa
Three Broomsticks	583263462	Three Broomsticks	May 28, 2018	30	43	65	8FC4282F97E7BF6E18BF58EE97584DAA	Malaysia
Three Broomsticks	582273621	Really good and at a theme park too	May 23, 2018	40	18	71	064F7CD60DF940C3411D1CC7E977E52A	
Three Broomsticks	581835286	Gluten free options!	May 21, 2018	40	4	21	4864BC6B5EBF46037B6E128E5F207E2F	Marshfield, Missouri
Three Broomsticks	580519765	Very good!	May 15, 2018	50	0	4	0F19B57E6133E8CBB21B90ACF9E8784D	Ohio
Three Broomsticks	579858296	Good Food	May 13, 2018	40	40	98	4842B7C5213799F16246BB7B53C7A10B	Rock Hill, South Carolina
Three Broomsticks	578861260	Very Impressed!	May 8, 2018	50	42	98	7CCF125DFC8A14E5571B3A3D929D337C	Vancouver, Canada
Three Broomsticks	578665219	Very decent for a theme park	May 7, 2018	30	154	407	05693A93E5671865477F0D4A705B7B50	Houston, Texas
Three Broomsticks	576852354	A really neat experience!	April 30, 2018	40	18	49	DDA738F4D021673F12ACE5950995C638	Texas
Three Broomsticks	575949024	Must See!	April 26, 2018	50	13	88	C9EEE118004D0A33D96AE3140281EB56	Morgantown, West Virginia
Three Broomsticks	575845714	Three Broomsticks	April 26, 2018	50	28	77	733CC07FC1DD90AA2DB8E0901D131584	East Northport, New York
Three Broomsticks	575179124	Average fast food	April 23, 2018	30	96	160	983D2C4439898DC6B13F41539150CB2E	Hythe, United Kingdom
Three Broomsticks	575016085	Delicious!	April 22, 2018	50	5	23	9AA21DB9F7238398A179847AB7F1C35E	Pontotoc, United States
Three Broomsticks	574882199	Celiac and gluten free sufferers BEWARE at breakfast!	April 22, 2018	10	1	3	1B11DBD32E6D7BCADDF7E91E05AF6D9F	Leawood, Kansas
Three Broomsticks	574615837	Good to start the day	April 20, 2018	40	2	6	DF64FA00E6EF34F84894C500AA25F603	New York City, New York
Three Broomsticks	573556682	Breakfast fare	April 15, 2018	30	15	17	FCF2DAE47DA2FAE057497E007CA8072C	Arkansas
Three Broomsticks	572704865	Loved ribs & chicken platter!	April 11, 2018	50	11	22	5210BCC35463A38AFC07621AFEC40265	Atlanta, Georgia
Three Broomsticks	571972670	Good food (a little overpriced, but you’re at universal)	April 8, 2018	40	6	31	1E9A280C057D8EFAED6B38AEE205034F	
Three Broomsticks	571915924	Organised	April 8, 2018	20	23	53	3D318F475C25BBC2832D4B0A18BC707D	Pagewood, Australia
Three Broomsticks	571872214	Good sit down meal 	April 8, 2018	40	6	21	7E952B052EBD6C185E5E2B787F2F1443	Columbia, South Carolina
Three Broomsticks	571333721	Great food experience!	April 5, 2018	50	27	74	852C606D0891F1A023DA88A7F9D94B9F	
Three Broomsticks	571137856	So fun and tasty!	April 4, 2018	50	6	8	3F7EED8EAC36FF3F6DCC114303520FE1	Draper, Utah
Three Broomsticks	570750672	Disinterested staff with cold tasteless food	April 3, 2018	10	116	373	008DD6AF559119508FD9BC6337930FFB	Scotland, United Kingdom
Three Broomsticks	570244757	Excellent food and wonderful Harry Potter theme!	April 1, 2018	50	4	17	3AB122CDCC53B833C7E4191C1F0A1879	
Three Broomsticks	569996334	Good place for a late lunch	March 31, 2018	40	14	39	6C3F48F9F70351D7FB99A60CE0C3453F	Cleveland, Ohio
Three Broomsticks	569862264	Great scenery, blah food	March 31, 2018	30	28	120	FC83BCB12158FFACEC5D8DAA8887935C	New York City, New York
Three Broomsticks	569653329	Cornish Pasties are Awful..	March 30, 2018	10	6	36	776F8FF0FDAF75AA17631378608C6D26	
Three Broomsticks	569554731	Move on	March 29, 2018	10	0	7	DC90114BD5D86826A45CD8A0FB114F02	
Three Broomsticks	569348599	We felt like we were in the movie!	March 28, 2018	50	91	35	7690D2B770E88F47A18B152E6928FBCF	Toronto
Three Broomsticks	568946231	food was ok	March 26, 2018	30	50	79	1D8D7531CCE34EB323FF89D8BE9C6997	Suffolk NY
Three Broomsticks	568349381	Step into a Harry Potter movie for above average theme park food	March 23, 2018	40	15	12	74C2C62AA443E54CA5053C6AFFA82225	Philadelphia
Three Broomsticks	567517379	A step onto the movie	March 19, 2018	40	4	15	0E0AE93B6004A2153EBE031AB2D59BD1	Winona, Minnesota
Three Broomsticks	567253958	Bad food. Cold food. Bad service. Tastes bland. No seating.	March 18, 2018	10	27	106	7983B012AE46CC04C34DC7AE2A3E7705	
Three Broomsticks	566720706	great food!!!	March 15, 2018	50	2	7	73EB257399FCD82A3C38C11E08A93F9F	Ohatchee, Alabama
Three Broomsticks	566550834	Breakfast and lunch were both great!	March 14, 2018	50	166	123	C645DBDD1BD9DA1A1B062A8B5D9065C6	Niwot, Colorado
Three Broomsticks	566482865	Breakfast disappointing. 	March 14, 2018	20	31	111	C1AF1222491F8C516F8555055A6A4E03	Pittsburgh, Pennsylvania
Three Broomsticks	566469527	not equipped to handle lunch crowds.	March 14, 2018	30	6	11	5361DBB2B6238AF3DD5F85E828CFFAAA	Richmond, Virginia
Three Broomsticks	565840971	Meh...Better Than Average Theme Park Food, but Not Great	March 11, 2018	30	109	127	425710C0CF9902DFFC81D5A4CBB5F1EA	Palmer, Alaska
Three Broomsticks	565838755	Nice Breakfast, stunning location (HP fan)	March 11, 2018	50	2	10	EB090C4D153171BB5958F14435CDC4A9	Melbourne, Australia
Three Broomsticks	565795884	Disappointing	March 11, 2018	30	16	45	57D1AB386A71F85C1A68EFBC1E8AC3EC	Craryville, New York
Three Broomsticks	565791063	"""Brilliant!"""	March 11, 2018	50	143	409	13FF534528C0662A203FE8A0F3CFC739	Connecticut
Three Broomsticks	564298702	Less than what we epected	March 4, 2018	30	28	75	B48B2186AE5BE9C0FC30F28EF675328F	
Three Broomsticks	564080738	3 Broomsticks fare was less than average	March 3, 2018	20	6	8	8B69F3CCC613F42EF4E5DA1C84D0D0B1	Orlando
Three Broomsticks	564075585	Very good food - felt like I was eating with Harry, Ron, and Hermione!	March 3, 2018	50	17	26	BF5B291946E333787E1A03D444D833EE	Albany, NY
Three Broomsticks	564018991	Not a Bad Option in Harry Potter Land	March 3, 2018	40	70	190	F06BDECBA23A9F81A9C8A4AFBACF5CB9	Marin County, California
Three Broomsticks	563974945	Breakfast	March 3, 2018	40	2	15	B5A3AC86D92BB578BAAD5C5911A1EBF5	Sudbury
Three Broomsticks	562183181	Do people honestly like butterbeer? The frozen version isn't too bad.	February 22, 2018	40	580	859	E875956F6B11CE38914850593C708051	New England
Three Broomsticks	562163516	Better Lunch	February 22, 2018	40	7	24	9542EC7235B446F83BD697AE2611743C	Burlington, Canada
Three Broomsticks	561943514	Cool place to enjoy breakfast in the park...	February 21, 2018	50	100	249	ECF13403376037185D02CFEDD7CFF540	Florida
Three Broomsticks	561539223	Loved it here!	February 19, 2018	40	2	5	37486D4054EA87458B9CC7E52984769B	
Three Broomsticks	561515619	One of the better dining establishments at Universal	February 19, 2018	40	78	104	3C3DD4E29A00D70A1B91C389E14D6E07	Harrisburg, North Carolina
Three Broomsticks	561083826	Average Food, Nice Atmosphere	February 17, 2018	30	9	16	6A042287153E4282DAA1FE8E01601271	York, Pennsylvania
Three Broomsticks	560498649	"Breakfast was ""OK"""	February 14, 2018	20	7	20	96C193721457F21F7B4586B502D49153	North Attleboro, Massachusetts
Three Broomsticks	560477569	Theme dining just like the movie (kinda)	February 14, 2018	40	22	37	7A9DA0BF4D6CC28527ABCEFEFD729D57	St. John's, Canada
Three Broomsticks	560304652	Overall, a pleasant experience	February 13, 2018	40	10	51	245A01323EB20B3F556D329629F90866	Warsaw, Indiana
Three Broomsticks	560262686	Terrible design, good food but too expensive	February 13, 2018	30	93	384	FFC9ADB9F94F41DEC19DD5BBEA0BE0CE	Mobile, Alabama
Three Broomsticks	560131499	Enjoyed the Feast for Four	February 12, 2018	40	70	225	72E28A4A8EF93B0EEB93BE6130CFF4D0	Tampa, Florida
Three Broomsticks	559757967	Very filling breakfast 	February 11, 2018	50	16	44	DE04092DAAEDEABD5CF1CC35E0FF3D8F	
Three Broomsticks	559750392	Pricey but Huge Portions! Great for hungry guests.	February 11, 2018	50	12	63	7837765D4568417E6B9107FC6E92BA9B	Atlanta, Georgia
Three Broomsticks	559100451	Love this place!	February 7, 2018	50	17	52	DDD9A416E245F373CC432919C96FFA5A	
Three Broomsticks	558706429	Great options for a Theme Park	February 5, 2018	50	8	11	618899F7D148F4B50221F6A017E04878	Valrico, Florida
Three Broomsticks	558678638	Fish and Chips were Spellbinding	February 5, 2018	40	32	188	8DA05CE2A32464A03E922EDDC11CFCB8	Sandown, New Hampshire
Three Broomsticks	558665259	Loved this place	February 5, 2018	50	297	1322	BCB3A5E195791DF208AFF5C8FEEF3E31	Brighton, Michigan
Three Broomsticks	558313993	 Breakfast 	February 4, 2018	30	21	86	89C9E1A4BFB2B9EFD9150F6ABC65D256	Chester Springs, Pennsylvania
Three Broomsticks	557759489	classic!	February 1, 2018	40	5	16	515C53C5287156DA0C43977A54ABB880	Minneapolis, Minnesota
Three Broomsticks	557239803	Family feast excellent for family of five	January 29, 2018	50	50	215	9492C2F36E6F48BF97209C7FC530FDAE	Waterloo, Canada
Three Broomsticks	556874455	Charming if you are a Harry Potter fan and the food was tasty	January 28, 2018	40	49	91	CBD27B52F427953928F08CB89FEFCAFE	Toronto, Canada
Three Broomsticks	556462172	Excellent Venue for a Park	January 26, 2018	50	11	59	54484896FA0BE5E635FD27952B7EDA6A	Havre de Grace, Maryland
Three Broomsticks	556257500	Visit this for the Atmosphere	January 25, 2018	50	29	79	C4634BF715DA7432729C3172B88146B4	Mebane, United States
Three Broomsticks	556217449	Party of 12	January 24, 2018	50	14	6	46B58075AF57772D4BE782E4E491761C	Tucson, Arizona
Three Broomsticks	556215342	A must-do for Potter fans!	January 24, 2018	40	164	442	FEB781E9AB3738A2A9B6C4469E2FD591	Quincy, Massachusetts
Three Broomsticks	555643995	Must for Harry Potter Fans	January 22, 2018	50	12	53	1F5D6C384CE279A6EDD259A26CE67CD2	Denver, Colorado
Three Broomsticks	555620324	Don't visit near end of day	January 22, 2018	40	12	41	BCAE71A8FEAFCE479A2626104723FFA6	Lincoln, Nebraska
Three Broomsticks	555046092	Large platter great for big families	January 20, 2018	50	97	184	9E490B1ED5DD959F5D49328BF3D58324	Reedville, Virginia
Three Broomsticks	554799442	Lunch	January 19, 2018	50	22	18	93CF5B79803D6CA3600D1A40654FF3F7	Wolcott, Connecticut
Three Broomsticks	554565092	 A must for a meal	January 18, 2018	40	17	100	A805190C0FB4852A41E1ED21977C9682	
Three Broomsticks	554255089	Great atmosphere and pretty good food for a park!	January 16, 2018	40	23	32	801EB3D05A4EDC014A03BDD70BA615F0	Stamford, Connecticut
Three Broomsticks	554207100	Good food	January 16, 2018	50	7	15	F8C37F4BFB314D90B801035D075B8049	
Three Broomsticks	553853231	Long, Long Wait but Good Food	January 14, 2018	40	24	55	F344573A7362B468C307CCC91D876858	Ramsey, Minnesota
Three Broomsticks	553766459	Good, quick expensive	January 14, 2018	40	32	88	305503E79ABAF858BA5196B221F04774	
Three Broomsticks	553257175	Very good food	January 11, 2018	50	33	97	2ACCC02BB3FD0FD22AC151ED4ECB9137	Kentucky
Three Broomsticks	552951183	Good breakfast in a wonderful atmosphere	January 10, 2018	40	25	86	3C22EFD482DF1EFD20E9DC09EF89FDA5	New York City, New York
Three Broomsticks	552739345	Neat place to eat, good selection, okay food, expensive (as expected)	January 9, 2018	30	45	134	E3352C4A8D72288B68584404F2F4900E	
Three Broomsticks	552719628	Do Breakfast for shorter lines	January 9, 2018	50	86	76	963DB50D7962AA2DAEDD780FE72D1A8F	Melbourne, Florida
Three Broomsticks	552112581	Incredibly limited menu but what they do they do well	January 6, 2018	40	66	127	145B41CAB17D6A75B2B508F9C22D4877	Blacksburg, VA
Three Broomsticks	551331466	Very Crowded	January 3, 2018	40	13	75	32943765DD6C86A8748E7EC1389B7C82	St. Johns, Florida
Three Broomsticks	551265875	good food and great decor	January 3, 2018	40	10	45	3C115138EF498E9925F8CD5D67444BCF	Hialeah, Florida
Three Broomsticks	550083616	Excellent Brew!	December 29, 2017	50	17	38	B76A3324EF1B52B2D5C9BFE5F376771F	
Three Broomsticks	549934675	Best Food in the Park; Worth the Wait!	December 29, 2017	50	43	64	FF0F20B77D4369BA08DF5032003F10F9	Fairbanks, Alaska
Three Broomsticks	549727284	Cafe Food	December 28, 2017	30	14	17	8C9EEF6EBABAAD3CD4DC486557246CCD	
Three Broomsticks	549539404	Really good for theme park food	December 27, 2017	40	14	23	353DB2018A8E5DC017B9879D34434863	Trenton, Michigan
Three Broomsticks	549306828	The American visit to an English/Harry Potter Eatery	December 26, 2017	50	12	35	084D317CA71D36B4B83E8B5FA10E8F6A	Sioux Falls, South Dakota
Three Broomsticks	549215219	Felt just like we were in Hogsmead at The Three Broomsticks	December 25, 2017	50	19	63	CE2115BFF1BA2BFF373D242ADB9E19BE	Greenville, South Carolina
Three Broomsticks	549035593	JK's Eye For Accuracy Comes Thru Again	December 24, 2017	40	70	120	432C70BB736599FF46D95DF851EDAEB5	Forest, Virginia
Three Broomsticks	548921223	Awesome atmosphere	December 23, 2017	40	17	64	A7A00E3C01A88A7BD9E78F76AF2E2701	Douglas, Georgia
Three Broomsticks	548725540	"""Reservations"" are really just a voucher"	December 22, 2017	20	21	121	A61C53DBFE56666A37993DC8DDCE43DD	Portsmouth, New Hampshire
Three Broomsticks	548690005	Great interior...horrible service.	December 22, 2017	30	80	172	13D7B0B525C4E87D77F82622BFD29BE8	
Three Broomsticks	548424053	Like the line/seating system	December 21, 2017	40	76	181	2CCC0C4977E1A00A055CD3C64D247297	Lodi, Wisconsin
Three Broomsticks	547921464	Great food	December 18, 2017	50	0	5	96D7319426D544A7683114660AF89554	Nashville, Tennessee
Three Broomsticks	547908871	Fortifying for your day!	December 18, 2017	40	9	27	E707DD225DB4F827BD19ADA970019B32	Montgomery County, Pennsylvania
Three Broomsticks	547533814	Decent food	December 16, 2017	40	67	93	99DD561587BDC9D8B035EF767649C4F0	Saskatchewan, Canada
Three Broomsticks	547252597	Pub fare in HP World	December 14, 2017	50	24	105	0CD30A9D0764533938A4B6C35F4A3A05	Chicago, Illinois
Three Broomsticks	547209604	Fun	December 14, 2017	50	18	58	F71A2DA3962F5FABAAC9E3D453C896C0	Florida
Three Broomsticks	547192583	For fans	December 14, 2017	30	52	225	086C1B3C807BF965622BC7B2AAF42739	Philadelphia, Pennsylvania
Three Broomsticks	547075549	Hoped for better, settled for okay	December 13, 2017	30	21	31	A9AB6A950D691840EEFD31E583B07FAE	
Three Broomsticks	546489136	So - so food and service	December 10, 2017	20	233	503	1E2E9EAE7897840D92B9B0F2A3FDA958	Osprey, Florida
Three Broomsticks	546117353	Harry Potter Fan Place	December 8, 2017	40	19	36	EA69F713524B7B6B4874A9B22AF3CD76	Fresno, California
